levelket	text
10.36.5	एन्द्र॑:। इन्द्रो॑ब॒र्हि:। ब॒र्हिसीद॑तु। सीद॑तु॒पिन्व॑तां। पिन्व॑ता॒मिळा॑। इळा॒बृह॒स्पति॑:। बृह॒स्पति॒स्साम॑भि:। साम॑भिर्ऋक्व॑भि:। साम॑भि॒रिति॒साम॑ऽभि:। ऋ॒क्वोअ॑र्चतु। अ॒र्चत्वित्य॑र्चतु।। सु॒प्र॒के॒तंजी॒वसे॑। सु॒प्र॒केतमिति॑सु॒ऽप्र॒के॒तं। जी॒वसे॒मन्म॑। मन्म॑धीमहि। धी॒म॒हि॒तत्। तद्दे॒वाना॒मवो॑अ॒द्यावृ॑णीमहे।।9।।
10.36.6	दि॒वि॒स्पृशं॑य॒ज्ञं। दि॒वि॒स्पृश॒मिति॑दि॒वि॒ऽस्पृशं॑। य॒ज्ञम॒स्माकं॑। अ॒स्माक॑मश्विना। अ॒श्वि॒ना॒जी॒राध्व॑रं। जी॒राध्व॑रंकृणुतं। जी॒राध्व॑र॒मिति॑जी॒रऽअ॑ध्वरं। कृ॒णु॒तं॒सु॒म्नं। सु॒म्नमि॒ष्टये॑। इ॒ष्टय॒इती॒ष्टये॑।। प्रा॒चीन॑रश्मि॒माहु॑तं। प्रा॒चीन॑रश्मि॒मिति॑प्रा॒चीन॑ऽरश्मिं। आहु॑तंघृ॒तेन॑। आहु॑त॒मित्याऽहु॑तं। घृ॒तेन॒तत्। तद्दे॒वाना॒मवो॑अ॒द्यावृ॑णीमहे।।
10.36.7	उप॑ह्वये। ह्व॒ये॒सु॒हवं॑। सु॒हवं॒मारु॑तं। सु॒हव॒मिति॑सु॒ऽहवं॑। मारु॑तंग॒णं। ग॒णंपा॑व॒कं। पा॒व॒कमृ॒ष्वं। ऋ॒ष्वंस॒ख्याय॑। स॒ख्याय॑शं॒भुवं॑। शं॒भुव॒मिति॑शं॒ऽभुवं॑।। रा॒यस्पोषं॑। पोषं॑सौश्र॒वसाय॑। सौ॒श्र॒व॒साय॑धीमहि। धी॒म॒हि॒तत्। तद्दे॒वाना॒मवो॑अ॒द्यावृ॑णीमहे।।
10.36.8	अ॒पांपेरुं॑। पेरुं॑जी॒वध॑न्यं। जी॒वध॑न्यंभरामहे। जी॒वध॑न्य॒मिति॑जी॒वऽध॑न्यं। भ॒रा॒म॒हे॒दे॒वाव्यं॑। दे॒वा॒व्यं॑सु॒हवं॑। दे॒वा॒व्यमिति॑दे॒व॒ऽअ॒व्यं॑। सु॒हव॑मध्वर॒श्रियं॑। सु॒हव॒मिति॑सु॒ऽहवं॑। अ॒ध्व॒र॒श्रिय॒मित्य॑ध्व॒र॒ऽश्रियं॑।। सु॒र॒श्मिंसोमं॑। सु॒र॒श्मिमिति॑सु॒ऽर॒श्मिं। सोम॑मिन्द्रि॒यं। इ॒न्द्रि॒यंय॑मीमहि। य॒मी॒म॒हि॒तत्। तद्दे॒वाना॒मवो॑अ॒द्यावृ॑णीमहे।।
10.36.9	स॒नेम॒तत्। तत्सु॑स॒निता॑। सु॒स॒निता॑स॒नित्व॑भि:। सु॒स॒नितेति॑सु॒ऽस॒निता॑। स॒नित्व॑भिर्व॒यं। स॒नित्व॑भि॒रिति॑स॒नित्व॑ऽभि:। व॒यंजी॒वा:। जी॒वाजी॒वपु॑त्रा:। जी॒वपु॑त्रा॒अना॑गस:। जी॒वपु॑त्रा॒इति॑जी॒वऽपु॑त्रा:। अना॑गस॒इत्यना॑गस:।। ब्र॒ह्म॒द्विषो॒विष्व॑क्। ब्र॒ह्म॒द्विष॒इति॑ब्र॒ह्म॒ऽद्विष॑:। विष्व॒गेन॑:। एनो॑भरेरत। भ॒रे॒र॒त॒तत्। तद्दे॒वाना॒मवो॑अ॒द्यावृ॑णीमहे।।
10.36.10	येस्थ। स्थामनो॑:। मनो॑र्य॒ज्ञिया॑:। य॒ज्ञिया॒स्ते। तेशृ॑णोतन। शृ॒णो॒त॒न॒यत्। यद्व॑:। वो॒दे॒वा॒:। दे॒वा॒ईम॑हे। ईम॑हे॒तत्। तद्द॑दातन। द॒दा॒त॒नेति॑ददातन।। जैत्रं॒क्रतुं॑। क्रतुं॑र॒यिमत्। र॒यि॒मद्वी॒रव॑त्। वी॒रव॒द्यश॑:। वी॒रव॒दिति॑वी॒रऽव॑त्। यश॒स्तत्। तद्दे॒वाना॒मवो॑अ॒द्यावृ॑णीमहे।। 10।।
10.36.11	म॒हद॒द्य। अ॒द्यम॑ह॒तां। म॒ह॒तामावृ॑णीमहे। आवृ॑णीमहे। वृ॒णी॒म॒हेव॑:। अवो॑दे॒वानां॑। दे॒वानां॑बृह॒तां। बृ॒ह॒ताम॑र्न॒वणां॑। अ॒न॒र्वणा॒मित्य॑न॒र्वणां॑।। यथा॒वसु॑। वसु॑वी॒रजा॑तं। वी॒रजा॑तं॒नशा॑महै। वी॒रजा॑त॒मिति॑वी॒रऽजा॑तं। नशा॑महै॒तत्। तद्दे॒वाना॒मवो॑अ॒द्यावृ॑णीमहे।।
10.36.12	म॒होअ॒ग्ने:। अ॒ग्नेस्स॑मिधा॒नस्य॑। स॒मि॒धानस्य॒शर्म॑णि। स॒मि॒धा॒नस्येति॑सं॒ऽइ॒धा॒नस्य॑। शर्म॒ण्यना॑गा:। अना॑गामि॒त्रे। मि॒त्रेवरु॑णे। वरु॑णेस्व॒स्तये॑। स्व॒स्तय॒इति॑स्व॒स्तये॑।। श्रेष्ठे॑स्याम। स्या॒म॒स॒वि॒तु:। स॒वि॒तुस्सवी॑मनि। सवी॑मनि॒तत्। तद्दे॒वाना॒मवो॑अ॒द्यावृ॑णीमहे।।
10.36.13	येस॑वि॒तु:। स॒वि॒तुस्स॒त्यस॑वस्य। स॒त्यस॑वस्य॒विश्वे॑। स॒त्यस॑व॒स्येति॑स॒त्यऽस॑वस्य। विश्वे॑मि॒त्रस्य॑। मि॒त्रस्य॑व्र॒ते। व्र॒तेवरु॑णस्य। वरु॑णस्य॒देवा:। दे॒वाइति॑दे॒वा:।। तेसौभ॑गं। सौभ॑गंवी॒रव॑त्। वी॒रव॒त्गोम॑त्। वी॒रव॒दिति॑वी॒रऽव॑त् । गोम॒दप्न॑:। गोम॒दिति॒गोऽम॑त्। अप्नो॒दधा॑तन। दधा॑तन॒द्रवि॑णं। द्रवि॑णंचि॒त्रं। चि॒त्रंम॒स्मे। अ॒स्मेइत्य॒स्मे।।
10.36.14	स॒वि॒ताप॒श्चात्ता॑त्। प॒श्चात्ता॑त्सवि॒ता। स॒वि॒तापु॒रस्ता॑त्। पु॒रस्ता॑त्स॒वि॒ता। स॒वि॒तोत्त॒रात्ता॑त्। उ॒त्त॒रात्ता॑त्सवि॒ता। स॒वि॒ताध॒रात्ता॑त्। अ॒ध॒रात्ता॒दित्य॑ध॒रात्ता॑त्।। स॒वि॒तान॑:। न॒स्सु॒व॒तु॒। सु॒व॒तु॒स॒र्वता॑तिं। स॒र्वता॑तिंसवि॒ता। स॒र्वता॑तिं॒मिति॑स॒र्वऽता॑तिं। स॒वि॒तान॑:। नो॒रा॒स॒तां॒। रा॒स॒तां॒दी॒र्घं। दी॒र्घमायु॑:। आयु॒रित्यायु॑:।। 11।।
10.37.1	नमो॑मि॒त्रस्य॑। मि॒त्रस्य॒वरु॑णस्य। वरु॑णस्य॒चक्ष॑से। चक्ष॑सेम॒ह:। म॒होदे॒वाय॑। दे॒वाय॒तत्। तदृ॒तं। ऋ॒तंस॑पर्यत। स॒प॒र्य॒तेति॑सपर्यत।। दू॒रे॒दृशे॑दे॒वजा॑ताय। दू॒रे॒दृश॒इति॑दू॒रे॒ऽदृशे॑। दे॒वजा॑तायके॒तवे॑। दे॒वजा॑ता॒येति॑दे॒वऽजा॑ताय। के॒तवे॑दि॒व:। दि॒वस्पु॒त्राय॑। पु॒त्राय॒सूर्या॑य। सूर्या॑यशंसत। शं॒स॒ते॒तिशं॑सत।।
10.37.2	सामा॑। मा॒स॒त्योक्ति॑:। स॒त्योक्ति॒:परि॑। स॒त्योक्ति॒रिति॑स॒त्यऽउ॑क्ति:। परि॑पातु। पा॒तु॒वि॒श्वत॑:। वि॒श्वतो॒द्यावा॑। द्यावा॑च। च॒यत्र॑। यत्र॑त॒तन॑न्। त॒तन॒न्नहा॑नि। अहा॑निच। चेति॑च।। विश्व॑म॒न्यत्। अ॒न्यन्नि। निवि॑शते। वि॒श॒ते॒यत्। यदेज॑ति। एज॑तिवि॒श्वाहा॑। वि॒श्वाहाप॑:। अपो॑वि॒श्वाहा॑। वि॒श्वाहोत्। उदे॑ति। ए॒ति॒सूर्य॑:। सूर्य॒इति॒सूर्य॑:।।
10.37.3	नते॑। ते॒अदे॑व:। अदे॑व:प्र॒दिव॑:। प्र॒दिवो॒नि। प्र॒दिव॒इति॑प्र॒ऽदिव॑:। निवा॑सते। वा॒स॒ते॒यत्। यदे॑त॒शेभि॑:। ए॒त॒शेभि॑:पत॒रै:। प॒त॒रैर॑थ॒र्यसि॑। र॒थ॒र्यसीति॑र॒थ॒र्यसि॑।। प्रा॒चीन॑मन्यत्। अ॒न्यदनु॑। अनु॑वर्तते। व॒र्त॒ते॒रज॑:। रज॒उत्। उद॒न्येन॑। अ॒न्येन॒ज्योति॑षा। ज्योति॑षायासि। या॒सि॒सू॒र्य॒। सू॒र्येति॑सूर्य।।
10.37.4	येन॑सूर्य। सू॒र्य॒ज्योति॑षा। ज्योति॑षा॒बाध॑से। बाध॑से॒तम॑:। तमो॒जग॑त्। जग॑च्च। च॒विश्वं॑। विश्व॑मुदि॒यर्षि॑। उ॒दि॒यर्षि॑भा॒नुना॑। उ॒दी॒यर्षीत्यु॒त्ऽइ॒यर्षि॑। भा॒नुनेति॑भा॒नुना॑।। तेना॒स्मत्। अ॒स्मद्विश्वां॑। विश्वा॒मनि॑रां। अनि॑रा॒मना॑हुतिं। अना॑हुति॒मप॑। अपामी॑वां। अमी॑वा॒मप॑। अप॑दु॒ष्वप्न्यं॑। दु॒ष्वप्न्यं॑सुव। दु॒स्स्वप्न्य॒मिति॑दु॒:ऽस्वप्न्यं॑। सु॒वेति॑सुव।।
10.37.5	विश्व॑स्य॒हि। हिप्रेषि॑त:। प्रेषि॑तो॒रक्ष॑सि। प्रेषि॑त॒इति॒प्रऽइ॑षित:। रक्ष॑सिव्र॒तं। व्र॒तमहे॑ळयन्। अहे॑ळयन्नु॒च्चर॑सि। उ॒च्चर॑सिस्व॒धा:। उ॒च्चर॒सीत्यु॒त्ऽचर॑सि। स्व॒धाअनु॑। अन्वित्यनु॑।। यद॒द्य। अ॒द्यत्वा॑। त्वा॒सू॒र्य॒। सू॒र्यो॒प॒ब्रवा॑महै। उ॒प॒ब्रवा॑महै॒तं।उ॒प॒ब्रवा॑महा॒इत्यु॑प॒ऽब्रवा॑महै। तन्न॑:। नो॒दे॒वा॒:। दे॒वा॒अनु॑। अनु॑मंसीरत। मं॒सी॒र॒त॒क्रतुं॑। क्रतु॒मिति॒क्रतुं॑।।
10.37.6	तन्न॑:। नो॒द्यावा॑पृथि॒वी। द्यावा॑पृथि॒वीतत्। तन्न॑:। न॒आप॑:। आप॒इन्द्र॑:। इन्द्र॑श्शृण्वन्तु। शृ॒ण्व॒न्तु॒म॒रुत॑:। म॒रुतो॒हवं॑। हवं॒वच॑:। वच॒इति॒वच॑:।। माशूने॑। शूने॑भूम। भू॒म॒सूर्य॑स्य। सूर्य॑स्यसं॒दृशि॑। सं॒दृशि॑भ॒द्रं। सं॒दृशीति॑सं॒ऽदृशि॑। भ॒द्रंजीव॑न्त:। जीव॑न्तोजर॒णां। ज॒र॒णाम॑शीमहि। अ॒शी॒म॒हीत्य॑शीमहि।। 12।।
10.37.7	वि॒श्वाहा॑त्वा। त्वा॒सु॒मन॑स:। सु॒मन॑स्सु॒चक्ष॑स:। सु॒मन॑स॒इति॑सु॒ऽमन॑स:। सु॒चक्ष॑स:प्र॒जाव॑न्त:। सु॒चक्ष॑स॒इति॑सु॒ऽचक्ष॑स:। प्र॒जाव॑न्तोअनमी॒वा:। प्र॒जाव॑न्त॒इति॑प्र॒जाऽव॑न्त:। अ॒न॒मी॒वाअना॑गस:। अना॑गस॒इत्यना॑गस:।। उ॒द्यन्तं॑त्वा। उ॒द्यन्त॒मित्यु॒त्ऽयन्तं॑। त्वा॒मि॒त्र॒म॒ह॒:। मि॒त्र॒म॒हो॒दि॒वेदि॑वे। मि॒त्र॒म॒ह॒इति॑मित्रऽमह:। दि॒वेदि॑वे॒ज्योक्। दि॒वेदि॑व॒इति॑दि॒वेऽदि॑वे। ज्योग्जी॒वा;। जी॒वा:प्रति॑। प्रति॑पश्येम। प॒श्ये॒म॒सू॒र्य॒। सू॒र्येति॑सूर्य।।
10.37.8	महि॒ज्योति॑:। ज्योति॒र्बिभ्र॑तं। बिभ्र॑तंत्वा। त्वा॒वि॒च॒क्ष॒ण॒। वि॒च॒क्ष॒ण॒भास्व॑न्तं। भास्व॑न्तं॒चक्षु॑षेचक्षुषे। चक्षु॑षेचक्षुषे॒मय॑:। चक्षु॑षेचक्षुष॒इति॒चक्षु॑षेऽचक्षुषे। मय॒इति॒मय॑:।। आ॒रोह॑न्तंबृह॒त:। आ॒रोह॑न्त॒मित्या॒ऽरोह॑न्तं। बृ॒ह॒त:पाज॑स:। पाज॑स॒स्परि॑। परि॑व॒यं। व॒यंजी॒वा:। जी॒वा:प्रति॑। प्रति॑पश्येम। प॒श्ये॒म॒सू॒र्य॒। सू॒र्येति॑सूर्य।।
10.37.9	यस्य॑ते। ते॒विश्वा॑:। विश्वा॒भुव॑नानि। भुव॑नानिके॒तुना॑। के॒तुना॒प्र। प्रच॑। चेर॑ते। ईर॑ते॒नि। निच॑। च॒वि॒शन्ते॑। वि॒शन्ते॑अ॒क्तुभि॑:। अ॒क्तुभि॒रित्य॒क्तुऽभि॑:।। अ॒ना॒गा॒स्त्वेन॑हरिकेश। अ॒ना॒गा॒स्त्वेनेत्य॑ना॒गा॒:ऽत्वेन॑। ह॒रि॒के॒श॒सू॒र्य॒। ह॒रि॒के॒शेति॑हरिऽकेश। सू॒र्याह्ना॑ह्ना। अह्ना॑ह्नान:। अह्ना॑ह्ने॒त्यह्ना॑ऽअह्ना। नो॒वस्य॑सावस्यसा। वस्य॑सावस्य॒सोत्। वस्य॑सावस्य॒सेति॒वस्य॑साऽवस्यसा। उदी॑हि। इ॒हीती॑हि।।
10.37.10	शन्न॑:। नो॒भ॒व॒। भ॒व॒चक्ष॑सा। चक्ष॑सा॒शं। शन्न॑:। नो॒अह्ना॑। अह्ना॒शं। शंभा॒नुना॑। भा॒नुना॒शं। शंहि॒मा। हि॒माशं। शंघृ॒णेन॑। घृ॒णेनेति॑घृ॒णेन॑।। यथा॒शं। शमध्व॑न्। अध्व॒ञ्छं। शमस॑त्। अस॑द्दुरो॒णे। दु॒रे॒णेतत्। तत्सू॑र्य। सू॒र्य॒द्रवि॑णं। द्रवि॑णंधेहि। धे॒हि॒चि॒त्रं। चि॒त्रमिति॑चि॒त्रं।।
10.37.11	अ॒स्माकं॑देवा:। दे॒वा॒उ॒भया॑य। उ॒भया॑य॒जन्म॑ने। जन्म॑ने॒शर्म॑। शर्म॑यच्छत। य॒च्छ॒त॒द्वि॒पदे॑। द्वि॒पदे॒चतु॑ष्पदे। द्वि॒पद॒इति॑द्वि॒ऽपदे॑। चतु॑ःपद॒इति॒चतु॑:ऽपदे।। अ॒दत्पिब॑त्। पिब॑दू॒र्जय॑मानं। ऊ॒र्जय॑मान॒माशि॑तं। आशि॑तं॒तत्। तद॒स्मे। अ॒स्मेशं। अ॒स्मेइत्य॒स्मे। शंयो:। योर॑र॒प:। अ॒र॒पोद॑धतन। द॒धा॒त॒नेति॑दधातन।।
10.37.12	यद्व॑:। वो॒दे॒वा॒;। दे॒वा॒श्च॒कृ॒म। च॒कृ॒मजि॒ह्वया॑। जि॒ह्वया॑गु॒रु। गु॒रुमन॑स:। मन॑सोवा। वा॒प्रयु॑ती। प्रयु॑तीदेव॒हेळ॑नं। प्रयु॒तीति॒प्रऽयु॑ती। दे॒व॒हेळ॑न॒मिति॑दे॒व॒ऽहेळ॑नं।। अरा॑वा॒य:। योन॑:। नो॒अ॒भि। अ॒भिदु॑च्छुना॒यते॑। दु॒च्छु॒ना॒यते॒तस्मि॑न्। दु॒च्छु॒न॒यत॒इति॑दु॒च्छु॒न॒ऽय॒ते। तस्मि॒न्तत्। तदेन॑:। एनो॑वसव:। व॒स॒वो॒नि। निधे॑तन। धे॒त॒नेति॑धेतन।। 13।।
10.38.1	अ॒स्मिन्नः॑। न॒इ॒न्द्र॒। इ॒न्द्र॒पृ॒त्सु॒तौ। पृ॒त्सु॒तौयश॑स्वति। यश॑स्वति॒शिमी॑वति। शिमी॑वति॒क्रन्द॑सि। शिमी॑व॒तीति॒शिमी॑ऽवति। क्रन्द॑सि॒प्र। प्राव॑। अव॑सा॒तये॑। सा॒तय॒इति॑सा॒तये॑।। यत्र॒गोषा॑ता। गोषा॑ताधृषि॒तेषु॑। गोसा॒तेति॒गोऽसा॑ता। धृ॒षि॒तेषु॑खा॒दिषु॑। खा॒दिषु॒विष्व॑क्। विष्व॒क्पत॑न्ति। पत॑न्तिदि॒द्यव॑:। दि॒द्यवो॑नृ॒षाह्ये॑। नृ॒सह्य॒इति॑नृ॒ऽसह्ये॑।।
10.38.2	सन॑:। न॒:क्षु॒मन्तं॑। क्षु॒मन्तं॒सद॑ने। क्षु॒मन्त॒मिति॑क्षु॒ऽमन्तं॑। सद॑ने॒वि। व्यू॑र्णूहि। ऊ॒र्णु॒हि॒गोअ॑र्णसं। गोअ॑र्णसंर॒यिं। गोअ॑र्णस॒मिति॒गोऽअ॑र्णसं। र॒यिमि॑न्द्र। इ॒न्द्र॒श्र॒वाय्यं॑। श्र॒वाय्य॒मिति॑श्र॒वाय्यं॑।। स्याम॑ते। ते॒जय॑त:। जय॑तश्शक्र। श॒क्र॒मे॒दिन॑:। मे॒दिनो॒यथा॑। यथा॑व॒यं। व॒यमु॒श्मसि॑। उ॒श्मसि॒तत्। तद्व॑सो। व॒सो॒कृ॒धि॒। व॒सो॒इति॑वसो। कृ॒धीति॑कृधि।।
10.38.3	योन॑:। नो॒दास॑:। दास॒आर्य॑:। आर्यो॑वा। वा॒पु॒रु॒ष्टु॒त॒। पु॒रु॒ष्टु॒ता॒दे॑व:। पु॒रु॒ष्टु॒तेति॑पुरुऽष्टुत। अदे॑वइन्द्र। इ॒न्द्र॒यु॒धये॑। यु॒धये॒चिके॑तति। चिके॑त॒तीति॒चिके॑तति।। अ॒स्माभि॑ष्टे। ते॒सु॒सहा॑। सु॒सहा॑सन्तु। स॒न्तु॒शत्र॑व:। शत्र॑व॒स्त्वया॑। त्वया॑व॒यं। व॒यंतान्। तान्व॑नुयाम। व॒नु॒या॒म॒सङ्ग॒मे। स॒ङ्ग॒मइति॑सं॒ऽग॒मे।।
10.38.4	योद॒भ्रेभि॑:। द॒भ्रेभि॒र्हव्य॑:। हव्यो॒य:। यश्च॑। च॒भूरि॑भि:। भूरि॑भि॒र्य:। भूरि॑भि॒रिति॒भूरि॑ऽभि:। योअ॒भीके॑। अ॒भीके॑वरिवोवित्। व॒रि॒वो॒विन्नृ॒षाह्ये॑। व॒रि॒वो॒विदिति॑व॒रि॒व॒:ऽवित्। नृ॒सह्य॒इति॑नृ॒ऽसह्ये॑।। तंवि॑खा॒दे। वि॒खा॒देसस्निं॑। वि॒खा॒दइति॑वि॒ऽखा॒दे। सस्नि॑म॒द्य। अ॒द्यशृ॒तं। शृ॒तंनरं॑। नर॑म॒र्वाञ्चं॑। अ॒र्वाञ्च॒मिन्द्रं॑। इन्द्र॒मव॑से। अव॑सेकरामहे। क॒रा॒म॒ह॒इति॑करामहे।।
10.38.5	स्व॒वृजं॒हि। स्व॒वृज॒मिति॑स्व॒ऽवृजं॑। हित्वां। त्वाम॒हं। अ॒हमि॑न्द्र। इ॒न्द्र॒शु॒श्रव॑। शु॒श्रवाना॑नुदं। अना॑नु॒दंवृ॑षभ। अ॒न॒नु॒दमित्य॑ऽन॒नु॒दं। वृ॒ष॒भ॒र॒ध्र॒चोद॑नं। र॒ध्र॒चोद॑न॒मिति॑र॒ध्र॒ऽचोद॑नं।। प्रमु॑ञ्चस्व। मु॒ञ्च॒स्व॒परि॑। परि॒कुत्सा॑त्। कुत्सा॑दि॒ह। इ॒हाग॑हि। आग॑हि। ग॒हि॒किं। किमु॒त्वावा॑न्। ऊँ॒इत्यूँ॑। त्वावा॑न्मु॒ष्कयो॑:। त्वावा॒निति॒त्वाऽवा॑न्। मु॒ष्कयो॑र्ब॒द्ध:। ब॒द्धआ॑सते। आ॒स॒त॒इत्या॑सते।। 14।।
10.39.1	योवां॑। वां॒परि॑ज्मा। परि॑ज्मासु॒वृत्। परि॒ज्मेति॒परि॑ऽज्मा। सु॒वृद॑श्विना। सु॒वृदिति॑सु॒ऽवृत्। अ॒श्वि॒ना॒रथ॑:। रथो॑दो॒षां। दो॒षामु॒षास॑:। उ॒षासो॒हव्य॑:। उ॒षस॒इत्यु॒षसः॑। हव्यो॑ह॒विष्म॑ता। ह॒विष्म॒तेति॑ह॒विष्म॑ता।। श॒श्व॒त्त॒मास॒स्तं। श॒श्व॒त्त॒मास॒इति॑श॒श्व॒त्ऽत॒मास॑:। तमु॑वां। ऊँ॒इत्यूँ॑। वा॒मि॒दं। इ॒दंव॒यं। व॒यंपि॒तु:। पि॒तुर्न। ननाम॑। नाम॑सु॒हवं॑। सु॒हवं॑हवामहे। ह॒वा॒म॒ह॒इति॑हवामहे।।
10.39.2	चो॒दय॑तंसू॒नृता॑:। सू॒नृता॒:पिन्व॑तं। पिन्व॑तं॒धिय॑:। धिय॒उत्। उत्पुरं॑धी:। पुर॑न्धीरीरयतं। पुर॑न्धी॒रिति॒पुरं॑ऽधी:। ई॒र॒य॒तं॒यत्। यदु॒श्मसि॑। उ॒श्मसीत्यु॒श्मसि॑।। य॒शसं॑भा॒गं। भा॒गंकृ॑णुतं। कृ॒णु॒त॒न्न॒:। नो॒अ॒श्वि॒ना॒। अ॒श्वि॒ना॒सोमं॑। सोम॒न्न। नचारुं॑। चारुं॑म॒घव॑त्सु। म॒घव॑त्सुन:। म॒घव॒त्स्विति॑म॒घव॑त्ऽसु। न॒स्कृ॒तं। कृ॒तमिति॑कृ॒तं।।
10.39.3	अ॒मा॒जुर॑श्चित्। अ॒मा॒जुर॒इत्य॑मा॒ऽजुर॑:। चि॒त्भ॒व॒थ॒:। भ॒व॒थो॒यु॒वं। यु॒वंभग॑:। भगो॑ना॒शो:। अ॒ना॒शोश्चि॑त्। चि॒द॒वि॒तारा॑। अ॒वि॒तारा॑प॒मस्य॑। अ॒प॒मस्य॑चित्। चि॒दिति॑चित्।। अ॒न्धस्य॑चित्। चि॒न्ना॒स॒त्या॒। ना॒स॒त्या॒कृ॒शस्य॑। कृ॒शस्य॑चित्। चि॒द्यु॒वां। यु॒वांमित्। इदा॑हु:। आ॒हु॒र्भि॒षजा॑। भि॒षजा॑रु॒तस्य॑। रु॒तस्य॑चित्। चि॒दिति॑चित्।।
10.39.4	यु॒वंच्यवा॑नं। च्यवा॑नंस॒नयं॑। स॒नयं॒यथा॑। यथा॒रथं॑। रथं॒पुन॑:। पुन॒र्युवा॑नं। युवा॑नंच॒रथा॑य। च॒रथा॑यतक्षथु:। त॒क्ष॒तु॒रिति॑तक्षतु:।। निष्टौ॒ग्र्यं। तौ॒ग्र्यमू॑हथु:। ऊ॒ह॒थु॒र॒द्भ्य:। अ॒द्भ्यस्परि॑। अ॒द्भ्यइत्य॒त्ऽभ्य:। परि॒विश्वा॑। विश्वेत्। इत्ता। तावां॑। वां॒सव॑नेषु। सव॑नेषुप्र॒वाच्या॑। प्र॒वाच्येति॑प्र॒ऽवाच्या॑।।
10.39.5	पु॒रा॒णावां॑। वां॒वी॒र्या॑। वी॒र्या॒प्र। प्रब्र॑व। ब्र॒वा॒जने॑। जनेथ॑:। अथो॑ह। अथो॒इत्यथो॑। हा॒स॒थु॒:। आ॒स॒थु॒र्भि॒षजा॑। भि॒षजा॑मयो॒भुवा॑। म॒यो॒भुवेति॑म॒य॒:ऽभुवा॑।। तावां॑। वा॒न्नु। नुनव्यौ॑। नव्या॒वव॑से। अव॑सेकरामहे। क॒रा॒म॒हे॒यं। अ॒यन्ना॑सत्या। ना॒स॒त्या॒श्रत्। श्रद॒रि:। अ॒रिर्यथा॑। यथा॒दध॑त्। दध॒दिति॒दध॑त्।। 15।।
10.39.6	इ॒यंवा॑मह्वे। अ॒ह्वे॒शृ॒णु॒तं। शृ॒णु॒तम्मे॑। मे॒अ॒श्वि॒ना॒। अ॒श्वि॒ना॒पु॒त्राये॑व। पु॒त्राये॑वपि॒तरं॑। पु॒त्राये॒वेति॑पु॒त्राय॑ऽइव। पि॒तरं॒मह्यं॑। मह्यं॑शिक्षतं। शि॒क्ष॒त॒मिति॑शिक्षतं।। अना॑पि॒रज्ञा॑:। अज्ञा॑असजा॒त्या। अ॒स॒जा॒त्याम॑ति:। अम॑ति:पु॒रा। पु॒रातस्या॑:। तस्या॑अ॒भिश॑स्ते:। अ॒भिश॑स्ते॒रव॑। अ॒भिश॑स्ते॒रित्य॒भिऽश॑स्ते:। अव॑स्पृतं। स्पृ॒त॒मिति॑स्पृतं।।
10.39.7	यु॒वंरथे॑न। रथे॑नविम॒दाय॑। वि॒म॒दाय॑शु॒न्ध्युवं॑। शु॒न्ध्यु॒वंनि। न्यू॑हथु:। ऊ॒ह॒थु॒:पु॒रु॒मि॒त्रस्य॑। पु॒रु॒मि॒त्रस्य॒योष॑णां। पु॒रु॒मि॒त्रस्येति॑पु॒रु॒ऽमि॒त्रस्य॑। योष॑णा॒मिति॒योषा॑णां।। यु॒वंहवं॑। हवं॑वध्रिम॒त्या:। व॒ध्रि॒म॒त्याअ॑गच्छतं। व॒ध्रि॒म॒त्याइति॑व॒ध्रि॒ऽम॒त्या:। अ॒ग॒च्छ॒तंयु॒वं। यु॒वंसुषु॑तिं। सुषु॑तिंचक्रथु:। सुसु॑ति॒मिति॒सुऽसु॑तिं। च॒क्र॒थु॒:पुर॑न्धये। पुर॑न्धय॒इति॒पुरं॑ऽधये ।।
10.39.8	यु॒वंविप्र॑स्य। विप्र॑स्यजर॒णां। ज॒र॒णामु॑पे॒युष॑:। उ॒पे॒युष॒:पुन॑:। उ॒पे॒युष॒इत्यु॑प॒ऽई॒युष॑:। पुन॑:क॒ले:। पुन॒रिति॒पुन॑:। क॒लेर॑कृणुतं। अ॒कृ॒णु॒तं॒यु॒वत्। यु॒वद्वय॑:। वय॒इति॒वय॑:।। यु॒वंवन्द॑नं। वन्द॑नमृश्यदात्। ऋ॒श्य॒दा॒दुत्। ऋ॒श्य॒दादित्यृ॑श्य॒ऽदात्। उदू॑पथु:। ऊ॒प॒थु॒र्यु॒वं। यु॒वंस॒द्य:। स॒द्योवि॒श्पलां॑। वि॒श्पला॒मेत॑वे। एत॑वेकृ॒थ:। कृ॒थइति॑कृ॒थ:।।
