levelket	text
3.62.1	इ॒माउ॑वां। ऊँ॒त्यूँ॑। वां॒भृ॒मय॑:। भृ॒मयो॒मन्य॑माना:। मन्य॑मानायु॒वाव॑ते। यु॒वाव॑ते॒न। यु॒वाव॑त॒इति॑यु॒वाऽव॑ते। नतुज्या॑:। तुज्या॑अभूवन्। अ॒भू॒व॒न्नित्य॑भूवन्।। क्वत्यत्। त्यदि॑न्द्रावरुणा। इ॒न्द्रा॒व॒रु॒णायश॑:। यशो॑वां। वां॒येन॑। येन॑स्म। स्मा॒सिनं॑। सिनं॒भर॑थ:। भर॑थ॒स्सखि॑भ्य:। सखि॑भ्य॒इति॒सखि॑ऽभ्य:।।
3.62.2	अ॒यमु॑वां। ऊँ॒इत्यूँ॑। वां॒पु॒रु॒तम॑:। पु॒रु॒तमो॑रयी॒यन्। पु॒रु॒त॑म॒इति॑पु॒रु॒ऽत॑म:। र॒यी॒यन्च्छ॑श्वत्त॒मं। र॒यि॒यन्निति॑र॒यि॒ऽयन्। श॒श्व॒त्त॒ममव॑से। अव॑सेजोहवीमि। जो॒ह॒वी॒मीति॑जोहवीमि।। स॒जोषा॑विन्द्रावरुणा। स॒जोषा॒विति॑स॒ऽजोषौ॑। इ॒न्द्रा॒व॒रु॒णा॒म॒रुद्भि॑:। म॒रुद्भि॑र्दि॒वा। म॒रुद्भि॒रिति॑म॒रुत्ऽभि॑:। दि॒वापृ॑थि॒व्या:। पृ॒थि॒व्याशृ॑णुतं। शृ॒णु॒तं॒हवं॑। हव॑म्मे। म॒इति॑मे।।
3.62.3	अ॒स्मेतत्। अ॒स्मेइत्य॒स्मे। तदि॑न्द्रावरुणा। इ॒न्द्रा॒व॒रु॒णा॒वसु॑। वसु॑स्यात्। स्या॒द॒स्मे। अ॒स्मेर॒यि:। अ॒स्मेइत्य॒स्मे। र॒यिर्म॑रुत:। म॒रु॒त॒स्सर्व॑वीर:। सर्व॑वीर॒इतिसर्व॑ऽवीर:।। अ॒स्मान्वरू॑त्री:। वरू॑त्रीश्शर॒णै:। श॒र॒णैर॑वन्तु। अ॒व॒न्त्व॒स्मान्। अ॒स्मान्होत्रा॑। होत्रा॒भार॑ती। भार॑ती॒दक्षि॑णाभि:। दक्षि॑णाभि॒रिति॒दक्षि॑णाभि:।।
3.62.4	बृह॑स्पतेजु॒षस्व॑। जु॒षस्व॑न:। नो॒ह॒व्यानि॑। ह॒व्यानि॑विश्वदेव्य। वि॒श्व॒दे॒व्येति॑विश्वऽदेव्य।। रास्व॒रत्ना॑नि। रत्ना॑निदा॒शुषे॑। दा॒शुष॒इति॑दा॒शुषे॑।।
3.62.5	शुचि॑म॒र्कै:। अ॒र्कैर्बृह॒स्पतिं॑। बृह॒स्पति॑मध्व॒रेषु॑। अ॒ध्व॒रेषु॑नमस्यत। न॒म॒स्यतेति॑नमस्यत।। अना॒म्योज॑:। ओज॒आच॑के। आच॑के। च॒क॒इति॑चके।। 9।।
3.62.6	वृ॒ष॒भंच॑र्षणी॒नां। च॒र्ष॒णी॒नांवि॒श्वरू॑पं। वि॒श्वरू॑प॒मदा॑भ्यं। वि॒श्वरू॑प॒मिति॑वि॒श्वऽरू॑पं। अदा॑भ्य॒मित्यदा॑भ्यं।। बृह॒स्पतिं॒वरे॑ण्यं। वरे॑ण्य॒मिति॒वरे॑ण्यं।।
3.62.7	इ॒यन्ते॑। ते॒पू॒ष॒न्। पू॒ष॒न्ना॒घृ॒णॆ॒। आ॒घृ॒णॆ॒सु॒ष्टु॒ति:। सु॒ष्टु॒तिर्दे॑व। सु॒स्तु॒ति॒रिति॑सु॒ऽस्तु॒ति:। दे॒व॒नव्य॑सी। नव्य॒सीति॒नव्य॑सी।। अ॒स्माभि॒स्तुभ्यं॑। तुभ्यं॑शस्यते। श॒स्य॒त॒इति॑शस्यते।।
3.62.8	तांजु॑षस्व। जु॒ष॒स्व॒गिरं॑। गिरं॒मम॑। मम॑वाज॒यन्तीं॑। वा॒ज॒यन्ती॑मव। वा॒ज॒यन्ती॒मिति॑वा॒ज॒ऽयन्तीं॑। अ॒वा॒धियं॑। धिय॒मिति॒धियं॑।। व॒धू॒युरि॑व॒योष॑णां। व॒धू॒युरि॒वेति॑व॒धू॒यु:ऽइ॑व। योष॑णा॒मिति॒योष॑णां।।
3.62.9	योविश्वा॑। विश्वा॒भि। अ॒भिवि॒पश्य॑ति। वि॒पश्य॑ति॒भुव॑ना। वि॒पश्य॒तीति॑वि॒ऽपश्य॑ति। भुव॑ना॒सं। संच॑। च॒पश्य॑ति। पश्य॒तीति॒पश्य॑ति।। सन॑:। न॒:पू॒षा। पू॒षावि॒ता। अ॒वि॒ताभु॑वत्। भु॒व॒दिति॑भुवत्।।
3.62.10	तत्स॑वि॒तु:। स॒वि॒तुर्वरे॑ण्यं। वरे॑ण्यं॒भर्ग॑:। भर्गो॑दे॒वस्य॑। दे॒वस्य॑धीमहि। धी॒म॒हीति॑धीमहि।। धियो॒य:। योन॑:। न॒:प्र॒चो॒दया॑त्। प्र॒चो॒दया॒दिति॑प्र॒ऽचो॒दया॑त्।। 10।।
3.62.11	दे॒वस्य॑सवि॒तु:। स॒वि॒तुर्वरे॑ण्यं। स॒वि॒तुर्व॒यं। व॒यंवा॑ज॒यन्त॑ः। वा॒ज॒यन्त॒:पुर॑न्ध्या। वा॒ज॒यन्त॒इति॑वा॒ज॒ऽयन्त॑:। पुर॒न्ध्येति॒पुरं॑ऽध्या।। भग॑स्यरा॒तिं। रा॒तिमी॑महे। ई॒म॒ह॒इती॑महे।।
3.62.12	दे॒वंनर॑:। नर॑स्सवि॒तारं॑। स॒वि॒तारं॒विप्रा॑:। विप्रा॑य॒ज्ञै:। य॒ज्ञैस्सु॑वृ॒क्तिभि॑:। सु॒वृ॒क्तिभि॒रिति॑सु॒वृ॒क्तिऽभि॑:।। न॒म॒स्यन्ति॑धि॒या। धि॒येषि॒ता:। इ॒षि॒ताइती॑षि॒ता:।।
3.62.13	सोमो॑जिगाति। जि॒गा॒ति॒गा॒तु॒वित्। गा॒तु॒विद्दे॒वानां॑। गा॒तु॒विदिति॑गा॒तु॒ऽवित्। दे॒वाना॑मेति। ए॒ति॒नि॒ष्कृ॒तं। नि॒:कृ॒तमिति॑नि॒:ऽकृ॒तं।। ऋ॒तस्य॒योनिं॑। योनि॑मा॒सदं॑। आ॒सद॒मित्या॒ऽसदं॑।।
3.62.14	सोमो॑अ॒स्मभ्यं॑। अ॒स्मभ्यं॑द्वि॒पदे॑। द्वि॒पदे॒चतु॑ष्पदे। द्वि॒पद॒इति॑द्वि॒ऽपदे॑। चतु॑ष्पदेच। चतु॑:पद॒इति॒चतु॑:ऽपदे। च॒प॒शवे॑। प॒शव॒इति॑प॒शवे॑।। अ॒न॒मी॒वाइष॑:। इष॑ष्करत्। क॒र॒दिति॑करत्।।
3.62.15	अ॒स्माक॒मायु॑:। आयु॑र्व॒र्धय॑न्। व॒र्धय॑न्न॒भिमा॑ती:। अ॒भिमा॑ती॒स्सह॑मान:। अ॒भिमा॑ती॒रित्य॒भिऽमा॑ती:। सह॑मान॒इति॒सह॑मान:।। सोम॑स्स॒धस्थं॑। स॒धस्थ॒मास॑दत्। स॒धस्थ॒मिति॑स॒धऽस्थं॑। आस॑दत्। अ॒स॒ददित्य॑सदत्।।
3.62.16	आन॑:। नो॒मि॒त्रा॒व॒रु॒णा॒। मि॒त्रा॒व॒रु॒णा॒घृ॒तै:। घृ॒तैर्गव्यू॑तिं। गव्यू॑तिमुक्ष॒तं। उ॒क्ष॒तमित्यु॑क्ष॒तं।। मध्वा॒रजां॑सि। रजां॑सिसुक्रतू। सु॒क्र॒तू॒इति॑सुऽक्रतू।।
3.62.17	उ॒रु॒शंसा॑नमो॒वृधा॑। उ॒रु॒शंसेत्यु॑रु॒ऽशंसा॑। न॒मो॒वृधा॑म॒ह्ना। न॒मो॒वृधेति॑न॒म॒:ऽवृधा॑। म॒ह्नादक्ष॑स्य। दक्ष॑स्यराजथ:। ऱा॒ज॒थ॒इति॑राजथ:।। द्राघि॑ष्ठाभिशुचिव्रता। शुचि॑व्र॒तेति॒शुचि॑ऽव्रता।।
3.62.18	गृ॒णा॒ना॒ज॒मद॑ग्निना। ज॒मद॑ग्निना॒योनौ॑। ज॒मद॑ग्नि॒नेति॑ज॒मत्ऽअ॑ग्निना। योना॑वृ॒तस्य॑। वृ॒तस्य॑सीदतं। सी॒द॒त॒मिति॑सीदतं।। पा॒तंसोमं॑। सोम॑मृतावृधा। ऋ॒त॒वृ॒धेत्यृ॑तऽवृधा।। 11।।
4.1.1	त्वांहि। ह्य॑ग्ने। अ॒ग्ने॒सदं॑। सद॒मित्। इत्स॑म॒न्यव॑:। स॒म॒न्यवो॑दे॒वास॑:। स॒म॒न्यव॒इति॑स॒ऽम॒न्यव॑:। दे॒वासो॑दे॒वं। दे॒वम॑र॒तिं। अ॒र॒तिंन्ये॑रिरे। न्ये॑रिर॒इति॒निऽए॑रिरे। इति॒क्रत्वा॑। क्रत्वा॑न्येरि॒रे। न्ये॒रि॒रइति॑नि॒ऽए॒रि॒रे।। अम॑र्त्यंयजत। य॒ज॒त॒मर्त्ये॑षु। मर्त्ये॒ष्वादे॒वं। आदे॒वं। दे॒वंमादे॑वं। आदे॑वंजनत। आदे॑व॒मित्याऽदे॑वं। ज॒न॒त॒प्रचे॑तसं। प्रचे॑तसं॒विश्वं॑। प्रचे॑तस॒मिति॒प्रऽचे॑तसं। विश्व॒मादे॑वं। आदे॑वंजनत। आदे॑व॒मित्याऽदे॑वं। प्रचे॑तस॒मिति॒प्रऽचे॑तसं।।
4.1.2	सभ्रात॑रं। भ्रात॑रं॒वरु॑णं। वरु॑णमग्ने। अ॒ग्न॒आव॑वृत्स्व। आव॑वृत्स्व। व॒वृ॒त्स्व॒दे॒वान्। दे॒वाँअच्छ॑। अच्छा॑सुम॒ती। सु॒म॒तीय॒ज्ञव॑नसं। सु॒म॒तीति॑सु॒ऽम॒ती। य॒ज्ञव॑नसं॒ज्येष्ठं॑। य॒ज्ञव॑नस॒मिति॑य॒ज्ञऽव॑नसं। ज्येष्ठं॑य॒ज्ञव॑नसं। य॒ज्ञव॑नस॒मिति॑य॒ज्ञऽव॑नसं।। ऋ॒तावा॑नमादि॒त्यं। ऋ॒तवा॑न॒मित्यृ॒तऽवा॑नं। आ॒दि॒त्यंच॑र्षणी॒धृतं॑। च॒र्ष॒णी॒धृतं॒राजा॑नं। च॒र्ष॒णि॒धृत॒मिति॑च॒र्ष॒णि॒ऽधृतं॑। राजा॑नंचर्षणी॒धृतं॑। च॒र्ष॒णि॒धृत॒मिति॑च॒र्ष॒णि॒ऽधृतं॑।।
4.1.3	सखे॒सखा॑यं। सखा॑यम॒भि। अ॒भ्याव॑वृत्स्व। आव॑वृत्स्व। व॒वृ॒त्स्वा॒शुं। आ॒शुंन। नच॒क्रं। च॒क्रंर॒थ्ये॑व। र॒थ्ये॑व॒रंह्या॑। ऱथ्ये॒वेति॒रथ्या॑ऽइव। रंह्या॒स्मभ्यं॑। अ॒स्मभ्यं॑दस्म। द॒स्म॒रंह्या॑। रंह्येति॒रंह्या॑।। अग्ने॑मृळी॒कं। मृ॒ळी॒कंवरु॑णॆ। वरु॑णॆ॒सचा॑। सचा॑वि॒द:। वि॒दोम॒रुत्सु॑। म॒रुत्सु॑वि॒श्वभा॑नुषु। म॒रुत्स्विति॑म॒रुत्ऽसु॑। वि॒श्वभा॑नु॒ष्विति॑वि॒श्वऽभा॑नुषु।। तो॒काय॑तु॒जे। तु॒जेशु॑शुचान। शु॒शु॒चा॒नशं। शंकृ॑धि। कृ॒ध्यास्मभ्यं॑। अ॒स्मभ्यं॑दस्म। द॒स्म॒शं। शंकृ॑धि। कृ॒धीति॑कृधि।।
4.1.4	त्वन्न॑:। नो॒अ॒ग्ने॒। अ॒ग्ने॒वरु॑णस्य। वरु॑णस्यवि॒द्वान्। वि॒द्वान्दे॒वस्य॑। दे॒वस्य॒हेळ॑:। हेळॊव॑। अव॑यासिसीष्ठा:। या॒सि॒सी॒ष्ठा॒इति॑यासिसीष्ठा:।। यजि॑ष्टो॒वह्नि॑तम:। वह्नि॑तम॒श्शोशु॑चान:। वह्नि॑तम॒इति॒वह्नि॑ऽतम:। शोशु॑चानो॒विश्वा॑। विश्वा॒द्वेषां॑सि। द्वेषां॑सि॒प्र। प्रमु॑मुग्धि। मु॒मु॒ग्ध्य॒स्मत्। अ॒स्मदित्य॒स्मत्।।
4.1.5	सत्वं। त्वन्न॑:। नो॒अ॒ग्ने॒। अ॒ग्ने॒व॒म:। अ॒व॒मोभ॑व। भ॒वो॒ती। ऊ॒तीनेदि॑ष्ठ:। नेदि॑ष्ठोअ॒स्या:। अ॒स्याउ॒षस॑:। उ॒षसो॒वि। व्यु॑ष्टौ। उ॑ष्टा॒विति॒विऽउ॑ष्टौ।। अव॑यक्ष्व। य॒क्ष्व॒न॒:। नो॒वरु॑णं। वरु॑णं॒ररा॑ण:। ररा॑णोवी॒हि। वी॒हिमृ॑ळी॒कं। मृ॒ळी॒कंसु॒हव॑:। सु॒हवो॑न:। सु॒हव॒इति॑सु॒ऽहव॑:। न॒ए॒धि॒। ए॒धीत्ये॑धि।। 12।।
4.1.6	अ॒स्यश्रेष्ठा॑। श्रेष्ठा॑सु॒हव॑स्य। सु॒हव॑स्यसं॒दृक्। सु॒हव॒स्येति॑सु॒ऽहव॑स्य। सं॒दृग्दे॒वस्य॑। सं॒दृगिति॑सं॒ऽदृक्। दे॒वस्य॑चि॒त्रत॑मा:। चि॒त्रत॑मा॒मर्त्ये॑षु। चि॒त्रत॑मा॒इति॑चि॒त्रऽत॑मा:। मर्त्ये॒ष्विति॒मर्त्ये॑षु।। शुचि॑घृ॒तं। घृ॒तन्न। नत॒प्तं। त॒प्तमघ्न्या॑या:। अघ्न्या॑यास्पा॒र्हा। स्पा॒र्हादे॒वस्य॑। दे॒वस्य॑मं॒हने॑व। मं॒हने॑वधे॒नो:। मं॒हने॒वेति॑मं॒हना॑ऽइव। धे॒नोरिति॑धे॒नो:।।
4.1.7	त्रिर॑स्य॒ता। ताप॑र॒मा। प॒र॒मास॑न्ति। स॒न्ति॒स॒त्या:। स॒त्यास्पा॒र्हा। स्प॒र्हादे॒वस्य॑। दे॒वस्य॒जनि॑मानि। जनि॑मान्य॒ग्ने:। अ॒ग्नेरित्य॒ग्ने:।। अ॒न॒न्तेअ॒न्त:। अ॒न्त:परि॑वीत:। परि॑वीत॒आगा॑त्। परि॑वीत॒इति॒परि॑ऽवीत:। आगा॑त्। अ॒गा॒च्छुचि॑:। शुचि॑श्शु॒क्र:। शु॒क्रोअ॒र्य:। अ॒र्योरोरु॑चान:। रोरु॑चान॒इति॒रोरु॑चान:।।
4.1.8	सदू॒त:। दू॒तोविश्वा॑। विश्वेत्। इद॒भि। अ॒भिव॑ष्टि। व॒ष्टि॒सद्म॑। सद्मा॒होता॑। होता॒हिर॑ण्यरथः। हिर॑ण्यरथो॒रंसु॑जिह्व:। हिर॑ण्य॒रथ॒इति॒हिर॑ण्यऽरथ:। रंसु॑जिह्व॒इति॒रंऽसु॑जिह्व:।। रो॒हिद॑श्वोवपु॒ष्य॑:। रो॒हिद॑श्व॒इति॑रो॒हित्ऽअ॑श्व:। व॒पु॒ष्यो॑वि॒भावा॑। वि॒भावा॒सदा॑। वि॒भावेति॑वि॒ऽभावा॑। सदा॑र॒ण्व:। र॒ण्व:पि॑तु॒मती॑व। पि॒तु॒मती॑वसं॒सत्। पि॒तु॒मतीवेति॑पि॒तु॒मती॑ऽइव। सं॒सदिति॑सं॒ऽसत्।।
4.1.9	सचे॑तयत्। चे॒त॒यन्मनु॑ष:। मनु॑षोय॒ज्ञब॑न्धु:। य॒ज्ञब॑न्धु॒:प्र। य॒ज्ञब॑न्धु॒रिति॑य॒ज्ञऽब॑न्धु:। प्रतं। तंम॒ह्या। म॒ह्यार॑श॒नया॑। र॒श॒नया॑नयन्ति। न॒य॒न्तीति॑नयन्ति।। सक्षे॑त्यस्य। अ॒स्य॒दुर्या॑सु। दुर्या॑सु॒साध॑न्। साध॑न्दे॒व:। दे॒वोमर्त्य॑स्य। मर्त्य॑स्यसधनि॒त्वं। स॒ध॒नि॒त्वमाप॑। स॒ध॒नि॒त्वमिति॑स॒ध॒निऽत्वं। आपेत्याप॑।।
4.1.10	सतु। तून॑:। नो॒अ॒ग्नि:। अ॒ग्निर्न॑यतु। न॒य॒तु॒प्र। प्रजा॒नन्। प्र॒जा॒नन्नच्छ॑। प्र॒जा॒नन्निति॑प्र॒ऽजा॒नन्। अच्छा॒रत्नं॑। रत्नं॑दे॒वभ॑क्तं। दे॒वभ॑क्तं॒यत्। दे॒वभ॑क्त॒मिति॑दे॒वऽभ॑क्तं। यद॑स्य। अ॒स्येत्य॑स्य।। धि॒यायत्। यद्विश्वे॑। विश्वे॑अ॒मृता॑:। अ॒मृता॒अकृ॑ण्वन्। अकृ॑ण्व॒न्द्यौ:। द्यौष्पि॒ता। पि॒ताज॑नि॒ता। ज॒नि॒तास॒त्यं। स॒त्यमु॑क्षन्। उ॒क्ष॒न्नित्यु॑क्षन्।। 13।।
4.1.11	सजा॑यत। जा॒य॒त॒प्र॒थ॒म:। प्र॒थ॒म:प॒स्त्या॑सु। प॒स्त्या॑सुम॒ह:। म॒होबु॒ध्ने। बु॒ध्नेरज॑स:। रज॑सोअ॒स्य। अ॒स्ययोनौ॑। योना॒विति॒योनौ॑।। अ॒पाद॑शी॒र्षा। अ॒शी॒र्षागु॒हमा॑न:। गु॒हमा॑नो॒अन्ता॑। अन्ता॒योयु॑वान:। आ॒योयु॑वानोवृष॒भस्य॑। आ॒योयु॑वान॒इत्या॒ऽयोयु॑वान:। वृ॒ष॒भस्य॑नी॒ळॆ:। नी॒ळइति॑नी॒ळॆ।।
4.1.12	प्रशर्ध॑:। शर्ध॑आर्त। आ॒र्त॒प्र॒थ॒मं। प्र॒थ॒मंवि॑प॒न्यान्। वि॒प॒न्याँऋ॒तस्य॑। ऋ॒तस्य॒योना॑। योना॑वृष॒भस्य॑। वृ॒ष॒भस्य॑नी॒ळे। नी॒ळइति॑नी॒ळे।। स्पा॒र्होयुवा॑। युवा॑वपु॒ष्य॑:। व॒पु॒ष्यो॑वि॒भावा॑। वि॒भावा॑स॒प्त। वि॒भावेति॑वि॒भाऽवा॑। स॒प्तप्रि॒यास॑:। प्रि॒यासो॑अजनयन्त। अ॒ज॒न॒य॒न्त॒वृष्णॆ॑। वृष्ण॒इति॒वृष्णॆ॑।।
4.1.13	अ॒स्माक॒मत्र॑। अत्र॑पि॒तर॑:। पि॒तरो॑मनु॒ष्या॑:। म॒नु॒ष्या॑अ॒भि। अ॒भिप्र। प्रसे॑दु:। से॒दु॒रृ॒तं। ऋ॒तमा॑शु॒षा॒णा:। आ॒शु॒षा॒णाइत्या॑शु॒षा॒णा:।। अश्म॑व्रजासु॒दुघा॑:। अश्म॑व्रजा॒इत्यश्म॑ऽव्रजा:। सु॒दुघा॑व॒व्रे। सु॒दुघा॒इति॑सु॒ऽदुघा॑:। व॒व्रेअ॒न्त:। अ॒न्तरुत्। उदु॒स्रा:। उ॒स्राआ॑जन्। आ॑जन्नु॒षस॑:। उ॒षसो॑हुवा॒ना:। हु॒वा॒नाइति॑हु॒वा॒ना:।।
4.1.14	तेम॑र्मृजत। म॒र्मृ॒ज॒त॒द॒दृ॒वांस॑:। द॒दृ॒वांसो॒अद्रिं॑। द॒दृ॒वांस॒इति॑द॒दृ॒ऽवांस॑:। अद्रिं॒तत्। तदे॑षां। ए॒षा॒म॒न्ये। अ॒न्येअ॒भित॑:। अ॒भितो॒वि। विवो॑चन्। वो॒च॒न्निति॑वोचन्।। प॒श्वय॑न्त्रासोअ॒भि। प॒श्वय॑न्त्रास॒इति॑प॒श्वऽय॑न्त्रास:। अ॒भिका॒रं। का॒रम॑र्चन्। अ॒र्च॒न्वि॒दन्त॑:। वि॒दन्त॒ज्योति॑:। ज्योति॑श्चकृ॒पन्त॑। च॒कृ॒पन्त॑धी॒भि:। धी॒भिरिति॑धी॒भि:।।
4.1.15	तेग॑व्य॒ता। ग॒व्य॒तामन॑सा। मन॑सादु॒ध्रं। दु॒ध्रमु॒ब्धं। उ॒ब्धंगा:। गाये॑मा॒नं। ये॒मा॒नंपरि॑। परि॒षन्तं॑। सन्त॒मद्रिं॑। अद्रि॒मित्यद्रिं॑।। दृ॒ह्ळंनर॑:। नरो॒वच॑सा। वच॑सा॒दैव्ये॑न। दैव्ये॑नव्र॒जं। व्र॒जंगोम॑न्तं। गोम॑न्तमु॒शिज॑:। गोम॑न्त॒मिति॒गोऽम॑न्तं। उ॒शिजो॒वि। विव॑व्रु:। व॒व्रु॒रिति॑वव्रु:।। 14।।
4.1.16	तेम॑न्वत। म॒न्व॒त॒प्र॒थ॒मं। प्र॒थ॒मंनाम॑। नाम॑धे॒नो:। धे॒नोस्त्रिः। त्रिस्स॒प्त। स॒प्तमा॒तु:। मा॒तु:प॑र॒माणि॑। प॒र॒माणि॑विन्दन्। वि॒न्द॒न्निति॑विन्दन्।। तज्जा॑न॒ती:। जा॒न॒तीर॒भि। अ॒भ्य॑नूषत। अ॒नू॒ष॒तव्रा:। व्राआ॒वि:। आ॒विर्भु॑वत्। भु॒व॒द॒रु॒णी:। अ॒रु॒णीर्य॒शसा॑। य॒शसा॒गो:। गोरिति॒गो:।।
4.1.17	नेश॒त्तम॑:। तमो॒दुधि॑तं। दुधि॑तंरोचत। रो॒च॒त॒द्यौ:। द्यौरुत्। उद्दे॒व्या:। दे॒व्याउ॒षस॑:। उ॒षसो॑भा॒नु:। भा॒नुर॑र्त। अ॒र्तेत्य॑र्त।। आसूर्य॑:। सूर्यो॑बृह॒त:। बृ॒ह॒तस्ति॑ष्ठत्। ति॒ष्ठ॒द॒ज्रान्। अ॒ज्राँऋ॒जु। ऋ॒जुमर्त्ये॑षु। मर्त्ये॑षुवृजि॒ना। वृ॒जि॒नाच॑। च॒पश्य॑न्। पश्य॒न्निति॒पश्य॑न्।।
4.1.18	आदित्। इत्प॒श्चा। प॒श्चाबु॑बुधा॒ना:। बु॒बु॒धानावि। व्य॑ख्यन्। अ॒ख्य॒न्नात्। आदित्। इद्रत्नं॑। रत्नं॑धा॒रय॑न्त। धा॒रय॑न्त॒द्युभ॑क्तं। द्युभ॑क्त॒मिति॒द्युऽभ॑क्तं।। विश्वे॒विश्वा॑सु। विश्वा॑सु॒दुर्या॑सु। दुर्या॑सुदे॒वा:। दे॒वामित्र॑। मित्र॑धि॒ये। धि॒येव॑रुण। व॒रु॒ण॒स॒त्यं। स॒त्यम॑स्तु। अ॒स्त्वित्य॑स्तु।।
4.1.19	अच्छा॑वोचेय। वो॒चे॒य॒शु॒शु॒चा॒नं। शु॒शु॒चा॒न॒म॒ग्निं। अ॒ग्निंहोता॑रं। होता॑रंवि॒श्वभ॑रसं। वि॒श्वभ॑रसं॒यजि॑ष्ठं। वि॒श्वभ॑रस॒मिति॑वि॒श्वऽभ॑रसं। यजि॑ष्ठ॒मिति॒यजि॑ष्ठं।। शुच्यूध॑:। ऊधो॑अतृणत्। अ॒तृ॒ण॒न्न। नगवां॑। गवा॒मन्ध॑:। अन्धो॒न। नपू॒तं। पू॒तंपरि॑षिक्तं। परि॑षिक्तंमं॒शो:। परि॑सिक्त॒मिति॒परि॑ऽसिक्तं। अं॒शोरित्यं॒शो:।।
4.1.20	विश्वे॑षा॒मदि॑ति:। अदि॑तिर्य॒ज्ञिया॑नां। य॒ज्ञिया॑नां॒विश्वे॑षां। विश्वे॑षा॒मति॑थि:। अति॑थि॒र्मानु॑षाणां। मानु॑षाणा॒मिति॒मानु॑षाणां।। अ॒ग्निंदे॒वानां॑। दे॒वाना॒मव॑:। अव॑आवृ॒णा॒न:। आ॒वृ॒णा॒नस्सु॑मृळी॒क:। आ॒वृ॒णानइत्या॑ऽवृ॒णा॒न:। सु॒मृ॒ळीकोभ॑वतु। सु॒मृ॒ळी॒कइति॑सु॒ऽमृ॒ळी॒क:। भ॒व॒तु॒जा॒तवे॑दा:। जा॒तवे॑दा॒इति॑जा॒तऽवे॑दा:।। 15।।
4.2.1	योमर्त्ये॑षु। मर्त्ये॑ष्व॒मृत॑:। अ॒मृत॑ऋ॒तावा॑। ऋ॒तावा॑दे॒व:। ऋ॒तवेत्यृ॒तऽवा॑। दे॒वोदे॒वेषु॑। दे॒वेष्व॑र॒ति:। अ॒र॒तिर्नि॒धायि॑। नि॒धायीति॑नि॒ऽधायि॑।। होता॒यजि॑ष्ठ:। यजि॑ष्ठोम॒ह्ना। म॒ह्नाशु॒चध्यै॑। शु॒चध्यै॑ह॒व्यै:। ह॒व्यैर॒ग्नि:। अ॒ग्निर्मनु॑ष:। मनु॑षईर॒यध्यै॑। ई॒र॒यध्या॒इती॑र॒यध्यै॑।।
4.2.2	इ॒हत्वं। त्वंसू॑नो। सू॒नो॒स॒ह॒स॒:। सू॒नो॒इति॑सूनो। स॒ह॒सो॒न॒:। नो॒अ॒द्य। अ॒द्यजा॒त:। जा॒तोजा॒तान्। जा॒ताँउ॒भया॑न्। उ॒भयाँ॑ अ॒न्त:। अ॒न्तर॑ग्ने। अ॒न्तरित्य॒न्त:। अ॒ग्न॒इत्य॑ग्ने।। दू॒तई॑यसे। ई॒य॒से॒यु॒यु॒जा॒न:। यु॒यु॒जा॒नऋ॑ष्व। ऋ॒ष्व॒ऋ॒जु॒मु॒ष्कान्। ऋ॒जु॒मु॒ष्कान्वृष॑ण:। ऋ॒जु॒मु॒ष्कानि॑त्यृ॒जु॒ऽमु॒ष्कान्। वृष॑णश्शु॒क्रान्। शु॒क्राँश्च॑। चेति॑च।।
4.2.3	अत्या॑वृध॒स्नू। वृ॒ध॒स्नूरोहि॑ता। वृ॒ध॒स्नूइति॑वृ॒ध॒ऽस्नू। रोहि॑ताघृ॒तस्नू॑। घृ॒तस्नू॑ऋ॒तस्य॑। घृ॒तस्नू॒इति॑घृ॒तऽस्नू॑। ऋ॒तस्य॑मन्ये। म॒न्ये॒मन॑सा। मन॑सा॒जवि॑ष्ठा। जवि॒ष्ठेति॒जवि॑ष्ठा।। अ॒न्तरी॑यसे। ई॒य॒से॒अ॒रु॒षा। अ॒रु॒षायु॑जा॒न:। यु॒जा॒नोयु॒ष्मान्। यु॒ष्माँश्च॑। च॒दे॒वान्। दे॒वान्विश॑:। विश॒आच॑। आच॑। च॒मर्ता॑न्। मर्ता॒निति॒मर्ता॑न्।।
4.2.4	अ॒र्य॒मणं॒वरु॑णं। वरु॑णंमि॒त्रं। मि॒त्रमे॑षां। ए॒षा॒मिन्द्रा॒विष्णू॑। इन्द्रा॒विष्णू॑म॒रुत॑:। इन्द्रा॒विष्णू॑म॒रुत॑:। इन्द्रा॒विष्णू॒इती॑न्द्रा॒विष्णू॑। म॒रुतो॑अ॒श्विना॑। अ॒श्विनो॒त। उ॒तेत्यु॒त।। स्वश्वो॑अग्ने। स्वश्व॒इति॑सु॒ऽअश्व॑:। अ॒ग्ने॒सु॒रथ॑:। सु॒रथ॑स्सु॒राधा॑:। सु॒रथ॒इति॑सु॒ऽरथ॑:। सु॒राधा॒एत्। सु॒राधा॒इति॑सु॒ऽराधा॑:। एत्। इदु॑वह। ऊँ॒इत्यूँ॑। व॒ह॒सु॒ह॒विषे॑। सु॒ह॒विषे॒जना॑य। सु॒ह॒विष॒इति॑सु॒ऽह॒विषे॑। जना॒येति॒जना॑य।।
