levelket	text
9.108.10	आसो॑म। सो॒म॒सु॒वा॒न:। सु॒वा॒नोअद्रि॑भि:। अद्रि॑भिस्ति॒र:। अद्रि॑भि॒रित्यद्रि॑ऽभि:। ति॒रोवारा॑णि। वारा॑ण्य॒व्यया॑। अ॒व्ययेत्य॒व्यया॑।। जनो॒न। नपु॒रि। पु॒रिच॒म्वो॑:। च॒म्वो॑र्विशत्। वि॒श॒द्धरि॑:। हरि॒स्सद॑:। सदो॒वने॑षु। वने॑षुदधिषे। द॒धि॒ष॒इति॑दधिषे।। 13।।
9.108.11	समा॑मृजे। मा॒मृ॒जे॒ति॒र:। म॒मृ॒ज॒इति॑ममृजे। ति॒रोअण्वा॑नि। अण्वा॑निमे॒ष्य॑:। मे॒ष्यो॑मी॒ळ्हे। मी॒ळ्हेसप्ति॑:। सप्ति॒र्न। नवा॑ज॒यु:। वा॒ज॒युरिति॑वा॒ज॒ऽयु:।। अ॒नु॒माद्य॒:पव॑मान:। अ॒नु॒माद्य॒इत्य॑नु॒ऽमाद्य॑:। पव॑मानोमनी॒षिभि॑:। म॒नी॒षिभि॒स्सोम॑:। म॒नी॒षिभि॒रिति॑म॒नी॒षिऽभि॑:। सोमो॒विप्रे॑भि:। विप्रे॑भि॒र्ऋक्व॑भि:। ऋक्व॑भि॒रित्यृक्व॑ऽभि:।।
9.108.12	प्रसो॑म। सो॒म॒दे॒ववी॑तये। दे॒ववी॑तये॒सिन्धु॑:। दे॒ववी॑तय॒इति॑दे॒वऽवी॑तये। सिन्धु॒र्न। नपि॑प्ये। पि॒प्ये॒अर्ण॑सा। आर्ण॒सेत्यर्ण॑सा।। अं॒शो:पय॑सा। पय॑सामदि॒र:। म॒दि॒रोन। नजागृ॑वि:। जागृ॑वि॒रच्छ॑। अच्छा॒कोशं॑। कोश॑म्मधु॒श्चुतं॑। म॒धु॒श्चुत॒मिति॑म॒धु॒ऽश्चुतं॑।।
9.108.13	आह॑र्य॒त:। ह॒र्य॒तोअर्जु॑ने। अर्जु॑ने॒अत्के॑। अत्के॑अव्यत। अ॒व्य॒त॒प्रि॒य:। प्रि॒यस्सू॒नु:। सू॒नुर्न। नमर्ज्य॑:। मर्ज्य॒इति॒मर्ज्य॑:।। तमीं॑हिन्वन्ति। हि॒न्व॒न्त्य॒पस॑:। अ॒पसो॒यथा॑। यथा॒रथं॑। रथं॑न॒दीषु॑। न॒दीष्वागभ॑स्त्यो:। आगभ॑स्त्यो:। गभ॑स्त्यो॒रिति॒गभ॑स्त्यो:।।
9.108.14	अ॒भिसोमा॑स:। सोमा॑सआ॒यव॑:। आ॒यव॒:पव॑न्ते। पव॑न्ते॒मद्यं॑। मद्य॒म्मदं॑। मद॒मिति॒मदं॑।। स॒मु॒द्रस्याधि॑। अधि॑वि॒ष्टपि॑। वि॒ष्टपि॑मनी॒षिण॑:। म॒नी॒षिणो॑मत्स॒रास॑:। म॒त्स॒रास॑स्स्व॒र्विद॑:। स्व॒र्विद॒इति॑स्व॒:ऽविद॑:।।
9.108.15	तर॑त्समु॒द्रं। स॒मु॒द्रंपव॑मान। पव॑मानऊ॒र्मिणा॑। ऊ॒र्मिणा॒राजा॑। राजा॑दे॒व। दे॒वऋ॒तं। ऋ॒तंबृ॒हत्। बृ॒हदिति॑बृ॒हत्।। अर्ष॑न्मि॒त्रस्य॑। मि॒त्रस्य॒वरु॑णस्य। वरु॑णस्य॒धर्म॑णा। धर्म॑णा॒प्र। प्रहि॑न्वा॒न:। हि॒न्वा॒नऋ॒तं। ऋ॒तंबृ॒हत्। बृ॒हदिति॑बृ॒हत्।। 14।।
9.108.16	नृभि॑र्येमा॒न:। नृभि॒रिति॒नृऽभि॑:। ये॒मा॒नोह॑र्य॒त:। ह॒र्य॒तोवि॑चक्ष॒ण:। वि॒च॒क्ष॒णोराजा॑। वि॒च॒क्ष॒णइति॑वि॒ऽच॒क्ष॒ण:। राजा॑दे॒व:। दे॒वस्स॑मु॒द्रिय॑:। स॒मु॒द्रिय॒इति॑स॒मु॒द्रिय॑:।।
9.109.1	पव॑स्व॒मधु॑मत्तम:। मधु॑मत्तम॒इन्द्रा॑य। मधु॑मत्तम॒इति॒मधु॑मत्ऽतम:। इन्द्रा॑यसोम। सो॒म॒क्र॒तु॒वित्त॑म:। क्र॒तु॒वित्त॑मो॒मद॑:। क्र॒तु॒वित्त॑म॒इति॑क्र॒तु॒वित्ऽत॑म:। मद॒इति॒मद॑:।। महि॑द्यु॒क्षत॑म:। द्यु॒क्षत॑मो॒मद॑:। द्यु॒क्षत॑म॒इति॑द्यु॒क्षऽत॑म:। मद॒इति॒मद॑:।।
9.109.2	यस्य॑ते। ते॒पी॒त्वा। पी॒त्वावृ॑ष॒भ:। वृ॒ष॒भोवृ॑षा॒यते॑। वृ॒षा॒यते॒स्य। वृ॒ष॒यत॒इति॑वृ॒ष॒ऽयते॑। अ॒स्यपी॒ता:। पी॒तास्स्व॒र्विद॑:। स्व॒र्विद॒इति॑स्व॒:ऽविद॑:।। ससु॒प्रके॑त:। सु॒प्रके॑तोअ॒भि। सु॒प्रके॑त॒इति॑सु॒ऽप्रके॑त:। अ॒भ्य॑क्रमीत्। अ॒क्र॒मी॒दिष॑:। इषोच्छ॑। अच्छा॒वाजं॑। वाजा॒न्न। नैत॑श:। एत॑श॒इत्येत॑श:।।
9.109.3	त्वंहि। ह्यअ॒ङ्ग। अ॒ङ्गदैव्या॑। दैव्या॒पव॑मान। पव॑मान॒जनि॑मानि। जनि॑मानिद्यु॒मत्त॑म:। द्यु॒मत्त॑म॒इति॑द्यु॒मत्ऽत॑म:।। अ॒मृ॒त॒त्वाय॑घो॒षय॑:। अ॒मृ॒त॒त्वायेत्य॑मृ॒त॒ऽत्वाय॑। घो॒षय॒इति॑घो॒षय॑:।।
9.109.4	येना॒नव॑ग्व:। नव॑ग्वोद॒ध्यङ्। द॒ध्यङ॑पोर्णु॒ते। अ॒पो॒र्णु॒तेयेन॑। अ॒पो॒र्णु॒तइत्य॑प॒ऽऊ॒र्णु॒ते। येन॒विप्रा॑स:। विप्रा॑सआपि॒रे। आ॒पि॒रइत्या॒पि॒रे।। दे॒वानां॑सु॒म्ने। सु॒म्नेअ॒मृत॑स्य। अ॒मृत॑स्य॒चारु॑ण:। चारु॑णो॒येन॑। येन॒श्रवां॑सि। श्रवां॑स्यान॒शु:। आ॒न॒शुरित्या॒न॒शु:।।
9.109.5	ए॒षस्य:। स्यधार॑या। धार॑यासु॒त:। सु॒तोव्य॑:। अव्यो॒वारे॑भि:। वारे॑भि:पवते। प॒व॒ते॒म॒दिन्त॑म:। म॒दिन्त॑म॒इति॑म॒दिन्ऽत॑म:।। क्रीळ॑न्नू॒र्मि:। ऊ॒र्मिर॒पामि॑व। अ॒पामि॒वेत्य॒पांऽइ॑व।। 17।।
9.109.6	यउ॒स्रिया॑:। उ॒स्रिया॒अप्या॑:। अप्या॑अ॒न्त:। अ॒न्तरश्म॑न:। अश्म॑नो॒नि। निर्गा:। गाअकृ॑न्तत्। अकृ॑न्त॒दोज॑सा। ओज॒सेत्योज॑सा।। अ॒भिव्र॒जं। व्र॒जंत॑त्निषे। त॒त्नि॒षे॒गव्यं॑। गव्य॒मश्व्यं॑। अश्व्यं॑व॒र्मीव॑। व॒र्मीव॑धृष्णो। व॒र्मीवेति॑व॒र्मीऽइ॑व। धृ॒ष्ण्वा॒रु॑ज। धृ॒ष्णो॒इति॑धृष्णो। आरु॑ज। रु॒जेति॑रुज।।
9.109.7	आसो॑त। सो॒ता॒परि॑। परि॑षिञ्चत। सि॒ञ्च॒ता॒श्वं॑। अश्व॒न्न। नस्तोमं॑। स्तोम॑म॒प्तुरं॑। अ॒प्तुंर॑ज॒स्तुरं॑। अ॒प्तुर॒मित्य॒प्ऽतुरं॑। र॒ज॒स्तुर॒मिति॑र॒ज॒:ऽतुरं॑।। व॒न॒क्र॒क्षमु॑द॒प्रुतं॑। व॒न॒क्र॒क्षमिति॑व॒न॒ऽक्र॒क्षं। उ॒द॒प्रुत॒मित्यु॑द॒ऽप्रुतं॑।।
9.109.8	स॒हस्र॑धारंवृष॒भं। स॒हस्र॑धार॒मिति॑स॒हस्र॑ऽधारं। वृ॒ष॒भंप॑यो॒वृधं॑। प॒यो॒वृधं॑प्रि॒यं। प॒यो॒वृध॒मिति॑प॒य॒:ऽवृधं॑। प्रि॒यन्दे॒वाय॑। दे॒वाय॒जन्म॑ने। जन्म॑न॒इति॒जन्म॑ने।। ऋ॒तेन॒य:। यऋ॒तजा॑त:। ऋ॒तजा॑तोविवावृ॒धे। ऋ॒त॒जा॒तइत्यृ॑त॒ऽजा॒त:। वि॒वा॒वृ॒धेराजा॑। वि॒व॒वृ॒धइति॑वि॒ऽव॒वृ॒धे। राजा॑दे॒व:। दे॒वऋ॒तं। ऋ॒तंबृ॒हत्। बृ॒हदिति॑बृ॒हत्।।
9.109.9	अ॒भिद्यु॒म्नं। द्यु॒म्नंबृ॒हत्। बृ॒हद्यश॑:। यश॒इष॑:। इष॑स्पते। प॒ते॒दि॒दी॒हि। दि॒दी॒हिदे॑व। दे॒व॒दे॒व॒यु:। दे॒व॒युरिति॑दे॒व॒ऽयु:।। विकोशं॑। कोशं॑मध्य॒मं। म॒ध्य॒मंयु॑व। यु॒वेति॑युव।।
9.109.10	आव॑च्यस्व। व॒च्य॒स्व॒च॒म्वो॑:। च॒म्वो॑स्सु॒त:। सु॒तोवि॒शां। वि॒शांवन्हि॑:। वन्हि॒र्न। नवि॒श्पति॑;। वि॒श्पति॒रिति॑वि॒श्पति॑:।। वृ॒ष्टिन्दि॒व:। दि॒व:प॑वस्व। प॒व॒स्व॒री॒तिं। री॒तिम॒पां। अ॒पांजिन्व॑। जिन्वा॒गवि॑ष्टये। गवि॑ष्टये॒धिय॑:। गवि॑ष्टय॒इति॒गोऽइ॑ष्टये। धिय॒इति॒धिय॑:।। 18।
9.109.11	ए॒तमु॒त्यं। ऊँ॒इत्यूँ॑। त्यम्म॑द॒च्युतं॑। म॒द॒च्युतं॑स॒हस्र॑धारं। म॒द॒च्युत॒मिति॑म॒द॒ऽच्युतं॑। स॒हस्र॑धारंवृष॒भं। स॒हस्र॑धार॒मिति॑स॒हस्र॑ऽधारं। वृ॒ष॒भंदिव॑:। दिवो॑दु॒हु:। दु॒हुरिति॑दु॒हु:।। विश्वा॒वसू॑नि। वसू॑नि॒बिभ्र॑तं। बिभ्र॑त॒मिति॒बिभ्र॑तं।।
9.109.12	वृषा॒वि। विज॑ज्ञे। ज॒ज्ञे॒ज॒नय॑न्। ज॒नय॒न्नम॑र्त्य:। अम॑र्त्य:प्र॒तप॑न्। प्र॒तप॒न्ज्योति॑षा। प्र॒तप॒न्निति॑प्र॒ऽतप॑न्। ज्योति॑षा॒तम॑:। तम॒इति॒तम॑:।। ससुष्टु॑त:। सुष्टु॑त:क॒विभि॑:। सुस्तु॑त॒इति॒सुऽस्तु॑त:। क॒विभि॑र्नि॒णिजं॑। क॒विभि॒रिति॑क॒विऽभि॑:। नि॒र्णिजं॑दधे। नि र्निज॒मिति॑नि॒:ऽनिजं॑। द॒धे॒त्रि॒धातु॑। त्रि॒धात्व॑स्य। त्रि॒धात्विति॑त्रि॒ऽधातु॑। अ॒स्य॒दंस॑सा। दंस॒सेति॒दंस॑सा।।
9.109.13	ससु॑न्वे। सु॒न्वे॒य:। योवसू॑नां। वसू॑नां॒य:। योरा॒यां। रा॒यामा॑ने॒ता। आ॒ने॒ताय:। आ॒ने॒तेत्या॒ऽने॒ता। यइळा॑नां। इळा॑ना॒मितीळा॑नां।। सोमो॒य:। यस्सु॑क्षिती॒नां। सु॒क्षि॒ती॒नामिति॑सु॒ऽक्षि॒ती॒नां।।
9.109.14	यस्य॑न:। न॒इन्द्र॑:। इन्द्र॒:पिबा॑त्। पिबा॒द्यस्य॑। यस्य॑म॒रुत॑:। म॒रुतो॒यस्य॑। यस्य॑वा। वा॒र्य॒मणा॑। अ॒र्य॒मणा॒भग॑:। भग॒इति॒भग॑:।। आयेन॑। येन॑मि॒त्रावरु॑णा। मि॒त्रावरु॑णा॒करा॑महे। करा॑मह॒एन्द्रं॑। एन्द्रं॑। इन्द्र॒मव॑से। अव॑सेम॒हे। म॒हइति॑म॒हे।।
9.109.15	इन्द्रा॑यसोम। सो॒म॒पात॑वे। पात॑वे॒नृभि॑:। नृभि॑र्य॒त:। नृभि॒रिति॒नृऽभि॑:। य॒तस्स्वा॑यु॒ध:। स्वा॒यु॒धोम॒दिन्त॑म:। स्वा॒यु॒धइति॑सु॒ऽआ॒यु॒ध:। म॒दिन्त॑म॒इति॑म॒दिन्ऽत॑म:।। पव॑स्व॒मधु॑मत्तम:। मधु॑मत्तम॒इति॒मधु॑मत्ऽतम:।।
9.109.16	इन्द्र॑स्य॒हार्दि॑। हार्दि॑सोम॒धानं॑। सो॒म॒धान॒मावि॑श। सो॒म॒धान॒मिति॑सो॒म॒ऽधानं॑। आवि॑श। वि॒श॒स॒मु॒द्रमि॑व। स॒मु॒द्रमि॑व॒सिन्ध॑व:। स॒मु॒द्रमि॒वेति॑स॒मु॒द्रंऽइ॑व। सिन्ध॑व॒इति॒सिन्ध॑व:।। जुष्टो॑मि॒त्राय॑। मि॒त्राय॒वरु॑णाय। वरु॑णायवा॒यवे॑। वा॒यवे॑दि॒व:। दि॒वोवि॑ष्ट॒म्भ:। वि॒ष्ट॒म्भउ॑त्त॒म:। उ॒त्त॒मइत्यु॒त्ऽत॒म:।। 19।।
9.110.1	परि॒प्र। प्रध॑न्व। ध॒न्वेन्द्रा॑य। इन्द्रा॑यसोम। सो॒म॒स्वा॒दुः। स्वा॒दुर्मि॒त्राय॑। मि॒त्राय॑पू॒ष्णे। पू॒ष्णेभगा॑य। भगा॒येति॒भगा॑य।।
9.110.2	इन्द्र॑स्ते। ते॒सु॒तस्य॑। सु॒तस्य॑पेया:। पे॒या॒:क्रत्वे॑। क्रत्वे॒दक्षा॑य। दक्षा॑य॒विश्वे॑। विश्वे॑च। च॒दे॒वा:। दे॒वाइति॑दे॒वा:।
9.110.3	ए॒वामृता॑य। अ॒मृता॑यम॒हे। म॒हेक्षया॑य। क्षया॑य॒स:। सशु॒क्र:। शु॒क्रोअ॑र्ष। अ॒र्ष॒दि॒व्य:। दि॒व्य:पी॒यूष॑:। पी॒यूष॒इति॑पी॒यूष॑:।।
9.110.4	पव॑स्वसोम। सो॒म॒म॒हान्। म॒हान्त्स॑मु॒द्र:। स॒मु॒द्र:पि॒ता। पि॒तादे॒वानां॑। दे॒वानां॒विश्वा॑। विश्वा॒भि। अ॒भिधाम॑। धामेति॒धाम॑।।
9.110.5	शु॒क्र:प॑वस्व। प॒व॒स्व॒दे॒वेभ्य॑:। दे॒वेभ्य॑स्सोम। सो॒म॒दि॒वे। दे॒वेपृ॑थि॒व्यै। पृ॒थि॒व्यैशं। शञ्च॑। च॒प्र॒जायै॑। प्र॒जाया॒इति॑प्र॒ऽजायै॑।।
9.110.6	दि॒वोध॒र्ता। ध॒र्तासि॑। अ॒सि॒शु॒क्र:। शु॒क्रःपी॒यूष॑:। पी॒यूष॑स्स॒त्ये। स॒त्येविध॑र्मन्। विध॑र्मन्वा॒जी। विध॑र्म॒न्निति॒विऽध॑र्मन्। वा॒जीप॑वस्व। प॒व॒स्वेति॑पवस्व।।
9.110.7	पव॑स्वसोम। सो॒म॒द्यु॒म्नी। द्यु॒म्नीसु॑धा॒र:। सु॒धा॒रोम॒हां। सु॒धा॒रइति॑सु॒ऽधा॒रः। म॒हामवी॑नां। अवी॑ना॒मनु॑। अनु॑पू॒र्व्य:। पू॒र्व्यइति॑पू॒र्व्य:।।
9.110.8	नृभि॑र्येमा॒न:। नृभि॒रिति॒नृऽभि॑:। ये॒मा॒नोज॑ज्ञा॒न:। ज॒ज्ञा॒न:पू॒त:। पू॒त:क्षर॑त्। क्षर॒द्विश्वा॑नि। विश्वा॑निम॒न्द्र:। म॒न्द्रस्व॒र्वित्। स्व॒र्विदिति॑स्व॒:ऽवित्।।
9.110.9	इन्दु॑:पुना॒न:। पु॒ना॒न:प्र॒जां। प्र॒जामु॑रा॒ण:। प्र॒जामिति॑प्र॒ऽजां। उ॒रा॒ण:कर॑त्। कर॒द्विश्वा॑नि। विश्वा॑नि॒द्रवि॑णानि। द्रवि॑णानिन:। न॒इति॑न:।।
9.110.10	पव॑स्वसोम। सो॒म॒क्रत्वे॑। क्रत्वे॒दक्षा॑य। दक्षा॒याश्व॑:। अश्वो॒न। ननि॒क्त:। नि॒क्तोवा॒जी। वा॒जीधना॑य। धना॒येति॒धना॑य।। 20।
9.110.11	तन्ते॑। ते॒सो॒तार॑:। सो॒तारो॒रसं॑। रस॒म्मदा॑य। मदा॑यपु॒नन्ति॑। पु॒नन्ति॒सोमं॑। सोमं॑म॒हे। म॒हेद्यु॒म्नाय॑। द्यु॒म्नायेति॑द्यु॒म्नाय॑।।
9.110.12	शिशुं॑जज्ञा॒नं। ज॒ज्ञा॒नंहरिं॑। हरिं॑मृजन्ति । मृ॒ज॒न्ति॒प॒वित्रे॑। प॒वित्रे॒सोमं॑। सोमं॑दे॒वेभ्य॑ः। दे॒वेभ्य॒इन्दुं॑। इन्दु॒मितीन्दुं॑।।
9.111.1	पर्यू॒षु। ऊँ॒इत्यूँ॑। सुप्र। प्रध॑न्व। ध॒न्व॒वाज॑सातये। वाज॑सात॒येपरि॑। वाज॑सातय॒इति॒वाज॑ऽसातये। परि॑वृ॒त्राणि॑। वृ॒त्राणि॑स॒क्षणि॑:। स॒क्षणि॒रिति॑स॒क्षणि॑:।। द्वि॒षस्त॒रध्यै॑। त॒रध्या॑ऋण॒या:। ऋ॒ण॒यान॑। ऋ॒ण॒येत्यृ॑ण॒ऽया:। न॒ई॒य॒से॒। ई॒य॒स॒इती॑यसे।।
9.111.2	अनु॒हि। हित्वा॑। त्वा॒सु॒तं। सु॒तंसो॑म। सो॒म॒मदा॑मसि। मदा॑मसिम॒हे। म॒हेस॑मर्य॒राज्ये॑। स॒म॒र्य॒राज्य॒इति॑इति॑स॒म॒र्य॒ऽराज्ये॑।। वाजाँ॑अ॒भि। अ॒भिप॑वमान। प॒व॒मा॒न॒प्र। प्रगा॑हसे। गा॒ह॒स॒इति॑गाहसे।।
9.111.3	अजी॑जनो॒हि। हिप॑वमान। प॒व॒मा॒न॒सूर्यं॑। सूर्यं॑वि॒धारे॑। वि॒धारे॒शक्म॑ना। वि॒धार॒इति॑वि॒ऽधारे॑। शक्म॑ना॒पय॑:। पय॒इति॒पय॑:।। गोजी॑रया॒रंह॑माणा। गोजी॑र॒येति॒गोऽजी॑रया। रंह॑माणा॒पुर॑न्ध्या। पुर॒न्ध्येति॒पुरं॑ऽध्या।।
9.112.1	अ॒यारु॒चा। रु॒चाहरि॑ण्या। हरि॑ण्यापुना॒न:। पु॒ना॒नोविश्वा॑। विश्वा॒द्वेषां॑सि। द्वेषां॑सितरति। त॒र॒ति॒स्व॒युग्व॑भि:। स्व॒युग्व॑भि॒स्सूर॑:। स्व॒युग्व॑भि॒रिति॑स्व॒युग्व॑ऽभि:। सूरो॒न। नस्व॒युग्व॑भि:। स्व॒युग्व॑भि॒रिति॑स्व॒युग्व॑ऽभि:।। धारा॑सु॒तस्य॑। सु॒तस्य॑रोचते। रो॒च॒ते॒पु॒ना॒न:। पु॒ना॒नोअ॑रु॒ष:। अ॒रु॒षोहरि॑:। हरि॒रिति॒हरि॑:।। विश्वा॒यत्। यद्रू॒पा। रू॒पाप॑रि॒याति॑। प॒रि॒यात्यृक्व॑भि:। प॒रि॒यातीति॑प॒रि॒ऽयाति॑। ऋक्व॑भिस्स॒प्तास्ये॑भि:। ऋक्व॑भि॒रित्यृ॑क्वऽभि:। स॒प्तास्ये॑भि॒र्ऋक्व॑भि:। स॒प्तास्ये॑भि॒रिति॑स॒प्तऽआ॑स्येभि:। ऋक्व॑भि॒रित्यृक्व॑ऽभि:।।
9.112.2	त्वंत्यत्। त्यत्प॑णी॒नां। प॒णी॒नांवि॑द:। वि॒दो॒वसु॑। वसु॒सं। सम्मा॒तृभि॑:। मा॒तृभि॑र्मर्जयसि। मा॒तृभि॒रिति॑मा॒तृऽभि॑:। म॒र्ज॒य॒सि॒स्वे। स्वआदमे॑। आदमे॑। दम॑ऋ॒तस्य॑। ऋ॒तस्य॑धी॒तिभि॑:। धी॒तिभि॒र्दमे॑। धी॒तिभि॒रिति॑धी॒तिऽभि॑:। दम॒इति॒दमे॑।। प॒रा॒वतो॒न। नसाम॑। साम॒तत्। तद्यत्र॑। यत्रा॒रण॑न्ति। रण॑न्तिधी॒तय॑:। धी॒तय॒इति॑धी॒तय॑:।। त्रि॒धातु॑भि॒ररु॑षिभि;। त्रि॒धातु॑भि॒रिति॑त्रि॒धातु॑ऽभि:। अरु॑षिभि॒र्वय॑:। वयो॑दधे। द॒धे॒रोच॑मान:। ऱोच॑मानो॒वय॑:। वयो॑दधे। द॒ध॒इति॑दधे।।
9.112.3	पूर्वा॒मनु॑। अनु॑प्र॒दिशं॑। प्र॒दिशं॑याति। प्र॒दिश॒मिति॑प्र॒ऽदिशं॑। या॒ति॒चेकि॑तत्। चेकि॑त॒त्सं। संर॒श्मिभि॑:। र॒श्मिभि॑र्यतते। र॒श्मिभि॒रिति॑र॒श्मिऽभि॑:। य॒त॒ते॒द॒र्श॒त:। द॒र्श॒तोरथ॑;। रथो॒दैव्य॑:। दैव्यो॑दर्श॒त:। द॒र्श॒तोरथ॑:। रथ॒इति॒रथ॑:।। अग्म॑न्नु॒क्थानि॑। उ॒क्थानि॒पौंस्या॑। पौस्येन्द्रं॑। इन्द्रं॒जैत्रा॑य। जैत्रा॑यहर्षयन्। ह॒र्ष॒य॒न्निति॑हर्षयन्।। वज्र॑श्च। च॒यत्। यद्भव॑थ:। भव॑थो॒अन॑पच्युता। अन॑पच्युतास॒मत्सु॑। अन॑पच्यु॒तेत्यन॑पऽच्युता। स॒मत्स्वन॑पच्युता। स॒मत्स्विति॑स॒मत्ऽसु॑। अन॑पच्यु॒तेत्यन॑पऽच्युता। ।।24।।
9.113.1	ना॒ना॒नंवै। वाउ॑न:। ऊँ॒इत्यूँ॑। नो॒धिय॑:। धियो॒वि। विव्र॒तानि॑। व्र॒तानि॒जना॑नां। जना॑ना॒मिति॒जाना॑नां।। तक्षा॑रि॒ष्टं। रि॒ष्टंरु॒तं। रु॒तंभि॒षक्। भि॒षग्ब्र॒ह्मा। ब्र॒ह्मासु॒न्वन्तं॑। सु॒न्वन्त॑मिच्छति। इ॒च्छ॒तीन्द्रा॑येन्दो॒परि॑श्रव।।
9.113.2	जर॑तीभि॒रोष॑धीभि:। ओष॑धीभि:प॒र्णेभि॑:। प॒र्णेभि॑श्शकु॒नानां॑। श॒कु॒नाना॒मिति॑श॒कु॒नानां॑।। का॒र्मा॒रोअश्म॑भि:। अश्म॑भि॒र्द्युभि॑:। अश्म॑भि॒रित्यश्म॑ऽभि:। द्युभि॒र्हिर॑ण्यवन्तं। द्युभि॒रिति॒द्युऽभि॑:। हिर॑ण्यवन्तमिच्छति। हिर॑ण्यवन्त॒मिति॒हिर॑ण्यऽवन्तं। इ॒च्छ॒तीन्द्रा॑येन्दो॒परि॑श्रव।।
9.113.3	का॒रुर॒हं। अ॒हंत॒त:। त॒तोभि॒षक्। भि॒षगु॑पलप्र॒क्षिणी॑। उ॒प॒ल॒प्र॒क्षिणी॑न॒ना। उ॒प॒ल॒प्र॒क्षिणीत्यु॑प॒ल॒ऽप्र॒क्षिणी॑। न॒नेति॑न॒ना।। नाना॑धियोवसू॒यव॑:। नाना॑धिय॒इति॒नाना॑ऽधिय:। व॒सू॒यवोनु॑। व॒सु॒यव॒इति॑व॒सु॒ऽयव॑:। अनु॒गाइ॑व। गाइ॑वतस्थिम। गाइ॒वेति॒गा:ऽइ॑व। तस्थि॒मेन्द्रा॑येन्दो॒परि॑श्रव।।
9.113.4	अश्वो॒वोह्ळा॑। वोह्ळा॑सु॒खं। सु॒खंरथं॑। रथं॑हस॒नां। ह॒स॒नामु॑पम॒न्त्रिण॑:। उ॒प॒म॒न्त्रिण॒इत्यु॑प॒ऽम॒न्त्रिण॑:।। शेपो॒रोम॑ण्वन्तौ। रोम॑ण्वन्तौभे॒दौ। रोम॑ण्वन्ता॒विति॒रोम॑ण्ऽवन्तौ। भे॒दौवा:। वारित्। इन्म॒डूक॑:। म॒न्डूक॑इच्छति। इ॒च्छ॒तीन्द्रा॑येन्दो॒परि॑श्रव।।25।।
9.114.1	श॒र्य॒णाव॑ति॒सोमं॑। श॒र्य॒णाव॒तीति॑श॒र्य॒णऽव॑ति। सोम॒मिन्द्र॑:। इन्द्र॑:पिबतु। पि॒ब॒तु॒वृ॒त्र॒हा। वृ॒त्र॒हेति॑वृ॒त्र॒ऽहा।। बलं॒ददा॑न:। ददा॑नआ॒त्मनि॑। आ॒त्मनि॑करि॒ष्यन्। क॒रि॒ष्यन्वी॒र्यं॑। वी॒र्यं॑म॒हत्। म॒हदिन्द्रा॑य। इन्द्रा॑येन्दो॒परि॑श्रव।।
9.114.2	आप॑वस्व। प॒व॒स्व॒दि॒शां॒। दि॒शां॒प॒ते॒। प॒त॒आ॒र्जी॒कात्। आ॒र्जी॒कात्सो॑म। सो॒म॒मी॒ढ्व॒:। मी॒ढ्व॒इति॑मीढ्व:।। ऋ॒त॒वा॒केन॑स॒त्येन॑। ऋ॒त॒वा॒केनेत्यृ॑त॒ऽवा॒केन॑। स॒त्येन॑श्र॒द्धया॑। श्र॒द्धया॒तप॑सा। तप॑सासु॒त:। सु॒तइन्द्रा॑येन्दो॒परि॑श्रव।।
9.114.3	प॒र्ज्यन्य॑वृद्धंमहि॒षं। प॒र्ज्यन्य॑वृद्ध॒मिति॑प॒र्जन्य॑ऽवृद्धं। म॒हि॒षंतं। तंसूर्य॑स्य। सूर्य॑स्यदुहि॒ता। दु॒हि॒ताभ॑रत्। आभ॑रत्। अ॒भ॒र॒दित्य॑भरत्।। तंग॑न्ध॒र्वा:। ग॒न्ध॒र्वा:प्रति॑। प्रत्य॑गृभ्णण्। अ॒गृ॒भ्ण॒न्तं। तंसोमे॑। सोमे॒रसं॑। रस॒माद॑धु:। आद॑धु:। अ॒द॒धु॒रिन्द्रा॑येन्दो॒परि॑श्रव।।
9.114.4	ऋ॒तंवद॑न्। वद॑न्नृतद्युम्न। ऋ॒त॒द्यु॒म्न॒स॒त्यं। ऋ॒त॒द्यु॒म्नेति॑ऋतऽद्युम्न। स॒त्यंवद॑न्। वद॑न्त्सत्यकर्मन्। स॒त्य॒क॒र्म॒न्श्र॒द्धां। स॒त्य॒क॒र्म॒न्निति॑सत्यऽकर्मन्।। श्र॒द्धांवद॑न्। वद॑न्त्सोम। सो॒म॒रा॒ज॒न्। रा॒ज॒न्धा॒त्रा। धा॒त्रासो॑म। सो॒म॒परि॑ष्कृत:। परि॑ष्कृत॒इन्द्रा॑य। परि॑कृत॒इति॒परि॑ऽकृत:। इन्द्रा॑येन्दो॒परि॑श्रव।।
